iteration,dual,timestep,line,value
430,rho,2,2,-0.0
430,rho,2,3,0.0
431,rho,1,1,-0.0
431,rho,1,2,27.956847527279237
431,rho,1,3,0.0
431,rho,2,1,0.0
431,rho,2,2,-0.0
431,rho,2,3,0.0
432,rho,1,1,-0.0
432,rho,1,2,27.957498234509476
432,rho,1,3,0.0
432,rho,2,1,0.0
432,rho,2,2,-0.0
432,rho,2,3,0.0
433,rho,1,1,-0.0
433,rho,1,2,27.95813912483424
433,rho,1,3,0.0
433,rho,2,1,0.0
433,rho,2,2,-0.0
433,rho,2,3,0.0
434,rho,1,1,-0.0
434,rho,1,2,27.958770346323305
434,rho,1,3,0.0
434,rho,2,1,0.0
434,rho,2,2,-0.0
434,rho,2,3,0.0
435,rho,1,1,-0.0
435,rho,1,2,27.959392045032754
435,rho,1,3,0.0
435,rho,2,1,0.0
435,rho,2,2,-0.0
435,rho,2,3,0.0
436,rho,1,1,-0.0
436,rho,1,2,27.96000436442699
436,rho,1,3,0.0
436,rho,2,1,0.0
436,rho,2,2,-0.0
436,rho,2,3,0.0
437,rho,1,1,-0.0
437,rho,1,2,27.960607446639987
437,rho,1,3,0.0
437,rho,2,1,0.0
437,rho,2,2,-0.0
437,rho,2,3,0.0
438,rho,1,1,-0.0
438,rho,1,2,27.961201431222037
438,rho,1,3,0.0
438,rho,2,1,0.0
438,rho,2,2,-0.0
438,rho,2,3,0.0
439,rho,1,1,-0.0
439,rho,1,2,27.961786454532206
439,rho,1,3,0.0
439,rho,2,1,0.0
439,rho,2,2,-0.0
439,rho,2,3,0.0
440,rho,1,1,-0.0
440,rho,1,2,27.96236265170199
440,rho,1,3,0.0
440,rho,2,1,0.0
440,rho,2,2,-0.0
440,rho,2,3,0.0
441,rho,1,1,-0.0
441,rho,1,2,27.962930155829817
441,rho,1,3,0.0
441,rho,2,1,0.0
441,rho,2,2,-0.0
441,rho,2,3,0.0
442,rho,1,1,-0.0
442,rho,1,2,27.96348909760646
442,rho,1,3,0.0
442,rho,2,1,0.0
442,rho,2,2,-0.0
442,rho,2,3,0.0
443,rho,1,1,-0.0
443,rho,1,2,27.96403960614059
443,rho,1,3,0.0
443,rho,2,1,0.0
443,rho,2,2,-0.0
443,rho,2,3,0.0
444,rho,1,1,-0.0
444,rho,1,2,27.964581808323345
444,rho,1,3,0.0
444,rho,2,1,0.0
444,rho,2,2,-0.0
444,rho,2,3,0.0
445,rho,1,1,-0.0
445,rho,1,2,27.965115829992243
445,rho,1,3,0.0
445,rho,2,1,0.0
445,rho,2,2,-0.0
445,rho,2,3,0.0
446,rho,1,1,-0.0
446,rho,1,2,27.96564179416654
446,rho,1,3,0.0
446,rho,2,1,0.0
446,rho,2,2,-0.0
446,rho,2,3,0.0
447,rho,1,1,-0.0
447,rho,1,2,27.96615982138258
447,rho,1,3,0.0
447,rho,2,1,0.0
447,rho,2,2,-0.0
447,rho,2,3,0.0
448,rho,1,1,-0.0
448,rho,1,2,27.966670031811596
448,rho,1,3,0.0
448,rho,2,1,0.0
448,rho,2,2,-0.0
448,rho,2,3,0.0
449,rho,1,1,-0.0
449,rho,1,2,27.967172542525894
449,rho,1,3,0.0
449,rho,2,1,0.0
449,rho,2,2,-0.0
449,rho,2,3,0.0
450,rho,1,1,-0.0
450,rho,1,2,27.967667469910182
450,rho,1,3,0.0
450,rho,2,1,0.0
450,rho,2,2,-0.0
450,rho,2,3,0.0
451,rho,1,1,-0.0
451,rho,1,2,27.968154927871314
451,rho,1,3,0.0
451,rho,2,1,0.0
451,rho,2,2,-0.0
451,rho,2,3,0.0
452,rho,1,1,-0.0
452,rho,1,2,27.96863502860379
452,rho,1,3,0.0
452,rho,2,1,0.0
452,rho,2,2,-0.0
452,rho,2,3,0.0
453,rho,1,1,-0.0
453,rho,1,2,27.96910787782348
453,rho,1,3,0.0
453,rho,2,1,0.0
453,rho,2,2,-0.0
453,rho,2,3,0.0
454,rho,1,1,-0.0
454,rho,1,2,27.96957359024825
454,rho,1,3,0.0
454,rho,2,1,0.0
454,rho,2,2,-0.0
454,rho,2,3,0.0
455,rho,1,1,-0.0
455,rho,1,2,27.970032273341143
455,rho,1,3,0.0
455,rho,2,1,0.0
455,rho,2,2,-0.0
455,rho,2,3,0.0
456,rho,1,1,-0.0
456,rho,1,2,27.970484035181226
456,rho,1,3,0.0
456,rho,2,1,0.0
456,rho,2,2,-0.0
456,rho,2,3,0.0
457,rho,1,1,-0.0
457,rho,1,2,27.970928975202725
457,rho,1,3,0.0
457,rho,2,1,0.0
457,rho,2,2,-0.0
457,rho,2,3,0.0
458,rho,1,1,-0.0
458,rho,1,2,27.971367196626893
458,rho,1,3,0.0
458,rho,2,1,0.0
458,rho,2,2,-0.0
458,rho,2,3,0.0
459,rho,1,1,-0.0
459,rho,1,2,27.97179880112718
459,rho,1,3,0.0
459,rho,2,1,0.0
459,rho,2,2,-0.0
459,rho,2,3,0.0
460,rho,1,1,-0.0
460,rho,1,2,27.972223884876808
460,rho,1,3,0.0
460,rho,2,1,0.0
460,rho,2,2,-0.0
460,rho,2,3,0.0
461,rho,1,1,-0.0
461,rho,1,2,27.97264254667647
461,rho,1,3,0.0
461,rho,2,1,0.0
461,rho,2,2,-0.0
461,rho,2,3,0.0
462,rho,1,1,-0.0
462,rho,1,2,27.97305488078936
462,rho,1,3,0.0
462,rho,2,1,0.0
462,rho,2,2,-0.0
462,rho,2,3,0.0
463,rho,1,1,-0.0
463,rho,1,2,27.97346098224822
463,rho,1,3,0.0
463,rho,2,1,0.0
463,rho,2,2,-0.0
463,rho,2,3,0.0
464,rho,1,1,-0.0
464,rho,1,2,27.973860935233567
464,rho,1,3,0.0
464,rho,2,1,0.0
464,rho,2,2,-0.0
464,rho,2,3,0.0
465,rho,1,1,-0.0
465,rho,1,2,27.974254831946215
465,rho,1,3,0.0
465,rho,2,1,0.0
465,rho,2,2,-0.0
465,rho,2,3,0.0
466,rho,1,1,-0.0
466,rho,1,2,27.974642768704218
466,rho,1,3,0.0
466,rho,2,1,0.0
466,rho,2,2,-0.0
466,rho,2,3,0.0
467,rho,1,1,-0.0
467,rho,1,2,27.975024830011783
467,rho,1,3,0.0
467,rho,2,1,0.0
467,rho,2,2,-0.0
467,rho,2,3,0.0
468,rho,1,1,-0.0
468,rho,1,2,27.975401105769585
468,rho,1,3,0.0
468,rho,2,1,0.0
468,rho,2,2,-0.0
468,rho,2,3,0.0
469,rho,1,1,-0.0
469,rho,1,2,27.975771679684154
469,rho,1,3,0.0
469,rho,2,1,0.0
469,rho,2,2,-0.0
469,rho,2,3,0.0
470,rho,1,1,-0.0
470,rho,1,2,27.976136637158447
470,rho,1,3,0.0
470,rho,2,1,0.0
470,rho,2,2,-0.0
470,rho,2,3,0.0
471,rho,1,1,-0.0
471,rho,1,2,27.97649606017358
471,rho,1,3,0.0
471,rho,2,1,0.0
471,rho,2,2,-0.0
471,rho,2,3,0.0
472,rho,1,1,-0.0
472,rho,1,2,27.97685003069348
472,rho,1,3,0.0
472,rho,2,1,0.0
472,rho,2,2,-0.0
472,rho,2,3,0.0
473,rho,1,1,-0.0
473,rho,1,2,27.977198628579025
473,rho,1,3,0.0
473,rho,2,1,0.0
473,rho,2,2,-0.0
473,rho,2,3,0.0
474,rho,1,1,-0.0
474,rho,1,2,27.977541946564408
474,rho,1,3,0.0
474,rho,2,1,0.0
474,rho,2,2,-0.0
474,rho,2,3,0.0
475,rho,1,1,-0.0
475,rho,1,2,27.977880046484344
475,rho,1,3,0.0
475,rho,2,1,0.0
475,rho,2,2,-0.0
475,rho,2,3,0.0
476,rho,1,1,-0.0
476,rho,1,2,27.978213012776017
476,rho,1,3,0.0
476,rho,2,1,0.0
476,rho,2,2,-0.0
476,rho,2,3,0.0
477,rho,1,1,-0.0
477,rho,1,2,27.978540914139185
477,rho,1,3,0.0
477,rho,2,1,0.0
477,rho,2,2,-0.0
477,rho,2,3,0.0
478,rho,1,1,-0.0
478,rho,1,2,27.978863827536046
478,rho,1,3,0.0
478,rho,2,1,0.0
478,rho,2,2,-0.0
478,rho,2,3,0.0
479,rho,1,1,-0.0
479,rho,1,2,27.979182592864547
479,rho,1,3,0.0
479,rho,2,1,0.0
479,rho,2,2,-0.0
479,rho,2,3,0.0
480,rho,1,1,-0.0
480,rho,1,2,27.979496445897347
480,rho,1,3,0.0
480,rho,2,1,0.0
480,rho,2,2,-0.0
480,rho,2,3,0.0
481,rho,1,1,-0.0
481,rho,1,2,27.979805958557517
481,rho,1,3,0.0
481,rho,2,1,0.0
481,rho,2,2,-0.0
481,rho,2,3,0.0
482,rho,1,1,-0.0
482,rho,1,2,27.980110823909516
482,rho,1,3,0.0
482,rho,2,1,0.0
482,rho,2,2,-0.0
482,rho,2,3,0.0
483,rho,1,1,-0.0
483,rho,1,2,27.980411008388067
483,rho,1,3,0.0
483,rho,2,1,0.0
483,rho,2,2,-0.0
483,rho,2,3,0.0
484,rho,1,1,-0.0
484,rho,1,2,27.980706429350096
484,rho,1,3,0.0
484,rho,2,1,0.0
484,rho,2,2,-0.0
484,rho,2,3,0.0
485,rho,1,1,-0.0
485,rho,1,2,27.980997548140632
485,rho,1,3,0.0
485,rho,2,1,0.0
485,rho,2,2,-0.0
485,rho,2,3,0.0
486,rho,1,1,-0.0
486,rho,1,2,27.9812841767129
486,rho,1,3,0.0
486,rho,2,1,0.0
486,rho,2,2,-0.0
486,rho,2,3,0.0
487,rho,1,1,-0.0
487,rho,1,2,27.98156655846516
487,rho,1,3,0.0
487,rho,2,1,0.0
487,rho,2,2,-0.0
487,rho,2,3,0.0
488,rho,1,1,-0.0
488,rho,1,2,27.98184464208927
488,rho,1,3,0.0
488,rho,2,1,0.0
488,rho,2,2,-0.0
488,rho,2,3,0.0
489,rho,1,1,-0.0
489,rho,1,2,27.98211857150947
489,rho,1,3,0.0
489,rho,2,1,0.0
489,rho,2,2,-0.0
489,rho,2,3,0.0
490,rho,1,1,-0.0
490,rho,1,2,27.982388357568606
490,rho,1,3,0.0
490,rho,2,1,0.0
490,rho,2,2,-0.0
490,rho,2,3,0.0
491,rho,1,1,-0.0
491,rho,1,2,27.982654099156466
491,rho,1,3,0.0
491,rho,2,1,0.0
491,rho,2,2,-0.0
491,rho,2,3,0.0
492,rho,1,1,-0.0
492,rho,1,2,27.982915835800426
492,rho,1,3,0.0
492,rho,2,1,0.0
492,rho,2,2,-0.0
492,rho,2,3,0.0
493,rho,1,1,-0.0
493,rho,1,2,27.98317364538031
493,rho,1,3,0.0
493,rho,2,1,0.0
493,rho,2,2,-0.0
493,rho,2,3,0.0
494,rho,1,1,-0.0
494,rho,1,2,27.983427579140148
494,rho,1,3,0.0
494,rho,2,1,0.0
494,rho,2,2,-0.0
494,rho,2,3,0.0
495,rho,1,1,-0.0
495,rho,1,2,27.9836777045991
495,rho,1,3,0.0
495,rho,2,1,0.0
495,rho,2,2,-0.0
495,rho,2,3,0.0
496,rho,1,1,-0.0
496,rho,1,2,27.983924077051622
496,rho,1,3,0.0
496,rho,2,1,0.0
496,rho,2,2,-0.0
496,rho,2,3,0.0
497,rho,1,1,-0.0
497,rho,1,2,27.984166758122324
497,rho,1,3,0.0
497,rho,2,1,0.0
497,rho,2,2,-0.0
497,rho,2,3,0.0
498,rho,1,1,-0.0
498,rho,1,2,27.9844058021981
498,rho,1,3,0.0
498,rho,2,1,0.0
498,rho,2,2,-0.0
498,rho,2,3,0.0
499,rho,1,1,-0.0
499,rho,1,2,27.984641267378706
499,rho,1,3,0.0
499,rho,2,1,0.0
499,rho,2,2,-0.0
499,rho,2,3,0.0
500,rho,1,1,-0.0
500,rho,1,2,27.984873207153722
500,rho,1,3,0.0
500,rho,2,1,0.0
500,rho,2,2,-0.0
500,rho,2,3,0.0
501,rho,1,1,-0.0
501,rho,1,2,27.985101676510933
501,rho,1,3,0.0
501,rho,2,1,0.0
501,rho,2,2,-0.0
501,rho,2,3,0.0
502,rho,1,1,-0.0
502,rho,1,2,27.985326728194547
502,rho,1,3,0.0
502,rho,2,1,0.0
502,rho,2,2,-0.0
502,rho,2,3,0.0
503,rho,1,1,-0.0
503,rho,1,2,27.985548414401052
503,rho,1,3,0.0
503,rho,2,1,0.0
503,rho,2,2,-0.0
503,rho,2,3,0.0
504,rho,1,1,-0.0
504,rho,1,2,27.985766787372576
504,rho,1,3,0.0
504,rho,2,1,0.0
504,rho,2,2,-0.0
504,rho,2,3,0.0
505,rho,1,1,-0.0
505,rho,1,2,27.985981320210037
505,rho,1,3,0.0
505,rho,2,1,0.0
505,rho,2,2,-0.0
505,rho,2,3,0.0
506,rho,1,1,-0.0
506,rho,1,2,27.98619261763356
506,rho,1,3,0.0
506,rho,2,1,0.0
506,rho,2,2,-0.0
506,rho,2,3,0.0
507,rho,1,1,-0.0
507,rho,1,2,27.986400724386222
507,rho,1,3,0.0
507,rho,2,1,0.0
507,rho,2,2,-0.0
507,rho,2,3,0.0
508,rho,1,1,-0.0
508,rho,1,2,27.98660569231641
508,rho,1,3,0.0
508,rho,2,1,0.0
508,rho,2,2,-0.0
508,rho,2,3,0.0
509,rho,1,1,-0.0
509,rho,1,2,27.98680756693272
509,rho,1,3,0.0
509,rho,2,1,0.0
509,rho,2,2,-0.0
509,rho,2,3,0.0
510,rho,1,1,-0.0
510,rho,1,2,27.987006396802702
510,rho,1,3,0.0
510,rho,2,1,0.0
510,rho,2,2,-0.0
510,rho,2,3,0.0
511,rho,1,1,-0.0
511,rho,1,2,27.98720222743457
511,rho,1,3,0.0
511,rho,2,1,0.0
511,rho,2,2,-0.0
511,rho,2,3,0.0
512,rho,1,1,-0.0
512,rho,1,2,27.98739510426534
512,rho,1,3,0.0
512,rho,2,1,0.0
512,rho,2,2,-0.0
512,rho,2,3,0.0
513,rho,1,1,-0.0
513,rho,1,2,27.987585071811537
513,rho,1,3,0.0
513,rho,2,1,0.0
513,rho,2,2,-0.0
513,rho,2,3,0.0
514,rho,1,1,-0.0
514,rho,1,2,27.987772173941053
514,rho,1,3,0.0
514,rho,2,1,0.0
514,rho,2,2,-0.0
514,rho,2,3,0.0
515,rho,1,1,-0.0
515,rho,1,2,27.987956453935873
515,rho,1,3,0.0
515,rho,2,1,0.0
515,rho,2,2,-0.0
515,rho,2,3,0.0
516,rho,1,1,-0.0
516,rho,1,2,27.988137953990183
516,rho,1,3,0.0
516,rho,2,1,0.0
516,rho,2,2,-0.0
516,rho,2,3,0.0
517,rho,1,1,-0.0
517,rho,1,2,27.988316714778716
517,rho,1,3,0.0
517,rho,2,1,0.0
517,rho,2,2,-0.0
517,rho,2,3,0.0
518,rho,1,1,-0.0
518,rho,1,2,27.988492778713535
518,rho,1,3,0.0
518,rho,2,1,0.0
518,rho,2,2,-0.0
518,rho,2,3,0.0
519,rho,1,1,-0.0
519,rho,1,2,27.988666185907736
519,rho,1,3,0.0
519,rho,2,1,0.0
519,rho,2,2,-0.0
519,rho,2,3,0.0
520,rho,1,1,-0.0
520,rho,1,2,27.988836968688418
520,rho,1,3,0.0
520,rho,2,1,0.0
520,rho,2,2,-0.0
520,rho,2,3,0.0
521,rho,1,1,-0.0
521,rho,1,2,27.989005176514173
521,rho,1,3,0.0
521,rho,2,1,0.0
521,rho,2,2,-0.0
521,rho,2,3,0.0
522,rho,1,1,-0.0
522,rho,1,2,27.98917085012014
522,rho,1,3,0.0
522,rho,2,1,0.0
522,rho,2,2,-0.0
522,rho,2,3,0.0
523,rho,1,1,-0.0
523,rho,1,2,27.98933402305826
523,rho,1,3,0.0
523,rho,2,1,0.0
523,rho,2,2,-0.0
523,rho,2,3,0.0
524,rho,1,1,-0.0
524,rho,1,2,27.989494735858077
524,rho,1,3,0.0
524,rho,2,1,0.0
524,rho,2,2,-0.0
524,rho,2,3,0.0
525,rho,1,1,-0.0
525,rho,1,2,27.989653022006518
525,rho,1,3,0.0
525,rho,2,1,0.0
525,rho,2,2,-0.0
525,rho,2,3,0.0
526,rho,1,1,-0.0
526,rho,1,2,27.989808919629755
526,rho,1,3,0.0
526,rho,2,1,0.0
526,rho,2,2,-0.0
526,rho,2,3,0.0
527,rho,1,1,-0.0
527,rho,1,2,27.98996246291724
527,rho,1,3,0.0
527,rho,2,1,0.0
527,rho,2,2,-0.0
527,rho,2,3,0.0
528,rho,1,1,-0.0
528,rho,1,2,27.990113687806556
528,rho,1,3,0.0
528,rho,2,1,0.0
528,rho,2,2,-0.0
528,rho,2,3,0.0
529,rho,1,1,-0.0
529,rho,1,2,27.990262624787416
529,rho,1,3,0.0
529,rho,2,1,0.0
529,rho,2,2,-0.0
529,rho,2,3,0.0
530,rho,1,1,-0.0
530,rho,1,2,27.990409308541405
530,rho,1,3,0.0
530,rho,2,1,0.0
530,rho,2,2,-0.0
530,rho,2,3,0.0
531,rho,1,1,-0.0
531,rho,1,2,27.99055377475106
531,rho,1,3,0.0
531,rho,2,1,0.0
531,rho,2,2,-0.0
531,rho,2,3,0.0
532,rho,1,1,-0.0
532,rho,1,2,27.99069605491643
532,rho,1,3,0.0
532,rho,2,1,0.0
532,rho,2,2,-0.0
532,rho,2,3,0.0
533,rho,1,1,-0.0
533,rho,1,2,27.99083618277839
533,rho,1,3,0.0
533,rho,2,1,0.0
533,rho,2,2,-0.0
533,rho,2,3,0.0
534,rho,1,1,-0.0
534,rho,1,2,27.99097418899167
534,rho,1,3,0.0
534,rho,2,1,0.0
534,rho,2,2,-0.0
534,rho,2,3,0.0
535,rho,1,1,-0.0
535,rho,1,2,27.991110109987737
535,rho,1,3,0.0
535,rho,2,1,0.0
535,rho,2,2,-0.0
535,rho,2,3,0.0
536,rho,1,1,-0.0
536,rho,1,2,27.991243971322977
536,rho,1,3,0.0
536,rho,2,1,0.0
536,rho,2,2,-0.0
536,rho,2,3,0.0
537,rho,1,1,-0.0
537,rho,1,2,27.991375806568932
537,rho,1,3,0.0
537,rho,2,1,0.0
537,rho,2,2,-0.0
537,rho,2,3,0.0
538,rho,1,1,-0.0
538,rho,1,2,27.991505642856144
538,rho,1,3,0.0
538,rho,2,1,0.0
538,rho,2,2,-0.0
538,rho,2,3,0.0
539,rho,1,1,-0.0
539,rho,1,2,27.991633511280494
539,rho,1,3,0.0
539,rho,2,1,0.0
539,rho,2,2,-0.0
539,rho,2,3,0.0
540,rho,1,1,-0.0
540,rho,1,2,27.99175943925698
540,rho,1,3,0.0
540,rho,2,1,0.0
540,rho,2,2,-0.0
540,rho,2,3,0.0
541,rho,1,1,-0.0
541,rho,1,2,27.991883455889045
541,rho,1,3,0.0
541,rho,2,1,0.0
541,rho,2,2,-0.0
541,rho,2,3,0.0
542,rho,1,1,-0.0
542,rho,1,2,27.992005588282474
542,rho,1,3,0.0
542,rho,2,1,0.0
542,rho,2,2,-0.0
542,rho,2,3,0.0
543,rho,1,1,-0.0
543,rho,1,2,27.992125864354612
543,rho,1,3,0.0
543,rho,2,1,0.0
543,rho,2,2,-0.0
543,rho,2,3,0.0
544,rho,1,1,-0.0
544,rho,1,2,27.99224431090984
544,rho,1,3,0.0
544,rho,2,1,0.0
544,rho,2,2,-0.0
544,rho,2,3,0.0
545,rho,1,1,-0.0
545,rho,1,2,27.992360954592336
545,rho,1,3,0.0
545,rho,2,1,0.0
545,rho,2,2,-0.0
545,rho,2,3,0.0
546,rho,1,1,-0.0
546,rho,1,2,27.992475821636162
546,rho,1,3,0.0
546,rho,2,1,0.0
546,rho,2,2,-0.0
546,rho,2,3,0.0
547,rho,1,1,-0.0
547,rho,1,2,27.992588937523664
547,rho,1,3,0.0
547,rho,2,1,0.0
547,rho,2,2,-0.0
547,rho,2,3,0.0
548,rho,1,1,-0.0
548,rho,1,2,27.992700327540117
548,rho,1,3,0.0
548,rho,2,1,0.0
548,rho,2,2,-0.0
548,rho,2,3,0.0
549,rho,1,1,-0.0
549,rho,1,2,27.992810015465672
549,rho,1,3,0.0
549,rho,2,1,0.0
549,rho,2,2,-0.0
549,rho,2,3,0.0
550,rho,1,1,-0.0
550,rho,1,2,27.99291802830929
550,rho,1,3,0.0
550,rho,2,1,0.0
550,rho,2,2,-0.0
550,rho,2,3,0.0
1,mue,1,1,0.0
1,mue,1,2,0.0
1,mue,1,3,0.0
1,mue,2,1,0.0
1,mue,2,2,0.0
1,mue,2,3,0.0
2,mue,1,1,-0.0
2,mue,1,2,-0.0
2,mue,1,3,0.0
2,mue,2,1,1.7999999999993839
2,mue,2,2,-9.2999999999993
2,mue,2,3,0.0
3,mue,1,1,0.0
3,mue,1,2,-0.0
3,mue,1,3,0.0
3,mue,2,1,3.0090939581790677
3,mue,2,2,-0.0
3,mue,2,3,-0.0
4,mue,1,1,-0.0
4,mue,1,2,-0.0
4,mue,1,3,0.0
4,mue,2,1,4.809093958211416
4,mue,2,2,-0.0
4,mue,2,3,0.0
5,mue,1,1,-0.0
5,mue,1,2,-0.0
5,mue,1,3,0.0
5,mue,2,1,6.609093958234258
5,mue,2,2,-0.0
5,mue,2,3,0.0
6,mue,1,1,0.0
6,mue,1,2,-0.0
6,mue,1,3,0.0
6,mue,2,1,8.409093958234754
6,mue,2,2,-0.0
6,mue,2,3,0.0
7,mue,1,1,0.0
7,mue,1,2,-0.0
7,mue,1,3,0.0
7,mue,2,1,10.209093958236755
7,mue,2,2,-0.0
7,mue,2,3,0.0
8,mue,1,1,0.0
8,mue,1,2,-0.0
8,mue,1,3,0.0
8,mue,2,1,12.009093957657386
8,mue,2,2,-0.0
8,mue,2,3,0.0
9,mue,1,1,0.0
9,mue,1,2,-0.0
9,mue,1,3,0.0
9,mue,2,1,13.524058069721159
9,mue,2,2,0.0
9,mue,2,3,-0.0
10,mue,1,1,0.0
10,mue,1,2,-0.0
10,mue,1,3,0.0
10,mue,2,1,14.766283117714725
10,mue,2,2,0.0
10,mue,2,3,-0.0
11,mue,1,1,0.0
11,mue,1,2,0.0
11,mue,1,3,0.0
11,mue,2,1,15.851598993565727
11,mue,2,2,0.0
11,mue,2,3,-0.0
12,mue,1,1,0.0
12,mue,1,2,0.0
12,mue,1,3,0.0
12,mue,2,1,16.922423393253684
12,mue,2,2,0.0
12,mue,2,3,-0.0
13,mue,1,1,0.0
13,mue,1,2,0.0
13,mue,1,3,0.1390942547991756
13,mue,2,1,18.085149361312272
13,mue,2,2,-0.0
13,mue,2,3,0.0
14,mue,1,1,0.0
14,mue,1,2,0.0
14,mue,1,3,0.29340456223583544
14,mue,2,1,19.389082146726608
14,mue,2,2,-0.0
14,mue,2,3,0.0
15,mue,1,1,0.0
15,mue,1,2,0.0
15,mue,1,3,0.5018654497407369
15,mue,2,1,20.831835959959975
15,mue,2,2,-0.0
15,mue,2,3,0.0
16,mue,1,1,0.0
16,mue,1,2,0.0
16,mue,1,3,0.7277287816563899
16,mue,2,1,22.37867942540233
16,mue,2,2,-0.0
16,mue,2,3,0.0
17,mue,1,1,0.0
17,mue,1,2,0.0
17,mue,1,3,0.986416042127054
17,mue,2,1,23.983802905501676
17,mue,2,2,-0.0
17,mue,2,3,0.0
18,mue,1,1,0.0
18,mue,1,2,0.0
18,mue,1,3,1.2607599469157946
18,mue,2,1,25.606288871579576
18,mue,2,2,-0.0
18,mue,2,3,0.0
19,mue,1,1,0.0
19,mue,1,2,0.0
19,mue,1,3,1.5564490748080302
19,mue,2,1,27.218227772315444
19,mue,2,2,0.0
19,mue,2,3,-0.0
20,mue,1,1,0.0
20,mue,1,2,0.0
20,mue,1,3,1.8652186541213396
20,mue,2,1,28.805872585066542
20,mue,2,2,0.0
20,mue,2,3,-0.0
21,mue,1,1,0.0
21,mue,1,2,0.0
21,mue,1,3,2.1888620218383084
21,mue,2,1,30.3664142213785
21,mue,2,2,0.0
21,mue,2,3,-0.0
22,mue,1,1,0.0
22,mue,1,2,0.0
22,mue,1,3,2.523235158461087
22,mue,2,1,31.90315757179113
22,mue,2,2,0.0
22,mue,2,3,-0.0
23,mue,1,1,0.0
23,mue,1,2,-0.0
23,mue,1,3,2.8686482714388863
23,mue,2,1,33.421165705479574
23,mue,2,2,0.0
23,mue,2,3,-0.0
24,mue,1,1,0.0
24,mue,1,2,0.0
24,mue,1,3,3.217845747832859
24,mue,2,1,34.92442063221266
24,mue,2,2,0.0
24,mue,2,3,-0.0
25,mue,1,1,0.0
25,mue,1,2,0.0
25,mue,1,3,3.564484554655471
25,mue,2,1,36.41465671791243
25,mue,2,2,0.0
25,mue,2,3,-0.0
26,mue,1,1,0.0
26,mue,1,2,0.0
26,mue,1,3,3.903169139696657
26,mue,2,1,37.89146694470728
26,mue,2,2,0.0
26,mue,2,3,-0.0
27,mue,1,1,0.0
27,mue,1,2,0.0
27,mue,1,3,4.231121780903925
27,mue,2,1,39.35308259817722
27,mue,2,2,0.0
27,mue,2,3,-0.0
28,mue,1,1,0.0
28,mue,1,2,0.0
28,mue,1,3,4.547568335066369
28,mue,2,1,40.797289582622945
28,mue,2,2,0.0
28,mue,2,3,-0.0
29,mue,1,1,0.0
29,mue,1,2,0.0
29,mue,1,3,4.853723481265113
29,mue,2,1,42.22213823999326
29,mue,2,2,0.0
29,mue,2,3,-0.0
30,mue,1,1,0.0
30,mue,1,2,0.0
30,mue,1,3,5.151764339640281
30,mue,2,1,43.626314762785306
30,mue,2,2,0.0
30,mue,2,3,-0.0
31,mue,1,1,0.0
31,mue,1,2,0.0
31,mue,1,3,5.444256162708679
31,mue,2,1,45.00920115809564
31,mue,2,2,0.0
31,mue,2,3,-0.0
32,mue,1,1,0.0
32,mue,1,2,0.0
32,mue,1,3,5.733377819027159
32,mue,2,1,46.37073287731117
32,mue,2,2,0.0
32,mue,2,3,-0.0
33,mue,1,1,0.0
33,mue,1,2,0.0
33,mue,1,3,6.020612603920646
33,mue,2,1,47.71117745837416
33,mue,2,2,0.0
33,mue,2,3,-0.0
34,mue,1,1,0.0
34,mue,1,2,0.0
34,mue,1,3,6.306552823410981
34,mue,2,1,49.030928910498496
34,mue,2,2,0.0
34,mue,2,3,-0.0
35,mue,1,1,0.0
35,mue,1,2,0.0
35,mue,1,3,6.591033515524211
35,mue,2,1,50.33036805004558
35,mue,2,2,0.0
35,mue,2,3,-0.0
36,mue,1,1,0.0
36,mue,1,2,0.0
36,mue,1,3,6.87334554137335
36,mue,2,1,51.609798616665174
36,mue,2,2,0.0
36,mue,2,3,-0.0
37,mue,1,1,0.0
37,mue,1,2,0.0
37,mue,1,3,7.15255227790273
37,mue,2,1,52.86944294993613
37,mue,2,2,0.0
37,mue,2,3,-0.0
38,mue,1,1,0.0
38,mue,1,2,0.0
38,mue,1,3,7.427751947888604
38,mue,2,1,54.109470850628554
38,mue,2,2,0.0
38,mue,2,3,-0.0
39,mue,1,1,0.0
39,mue,1,2,0.0
39,mue,1,3,7.698283105572159
39,mue,2,1,55.33003717331813
39,mue,2,2,0.0
39,mue,2,3,-0.0
40,mue,1,1,0.0
40,mue,1,2,0.0
40,mue,1,3,7.963814414568077
40,mue,2,1,56.53131194999268
40,mue,2,2,0.0
40,mue,2,3,-0.0
41,mue,1,1,0.0
41,mue,1,2,0.0
41,mue,1,3,8.224347119604445
41,mue,2,1,57.713496277401646
41,mue,2,2,0.0
41,mue,2,3,-0.0
42,mue,1,1,0.0
42,mue,1,2,0.0
42,mue,1,3,8.480139054746406
42,mue,2,1,58.87682452837947
42,mue,2,2,0.0
42,mue,2,3,-0.0
43,mue,1,1,0.0
43,mue,1,2,0.0
43,mue,1,3,8.731595278478604
43,mue,2,1,60.021557417620755
43,mue,2,2,0.0
43,mue,2,3,-0.0
44,mue,1,1,0.0
44,mue,1,2,0.0
44,mue,1,3,8.979152003307044
44,mue,2,1,61.14797134324198
44,mue,2,2,0.0
44,mue,2,3,-0.0
45,mue,1,1,0.0
45,mue,1,2,0.0
45,mue,1,3,9.223184825312066
45,mue,2,1,62.25634830439256
45,mue,2,2,0.0
